SR Change,Elim,Death,Match Time,Dmg
32.00,2.00,6.00,6,3090.00
-22.00,34.00,10.00,18,7711.00
-21.00,17.00,7.00,13,2882.00
29.00,33.00,3.00,10,6827.00
26.00,36.00,11.00,4,3964.00
-27.00,20.00,7.00,6,3643.00
21.00,10.00,8.00,6,2403.00
-25.00,14.00,10.00,6,3333.00
21.00,14.00,11.00,15,5986.00
22.00,17.00,11.00,13,3109.00
14.00,15.00,7.00,15,4078.00
22.00,32.00,5.00,7,2933.00
29.00,8.00,11.00,4,3948.00
28.00,8.00,7.00,10,3956.00
-32.00,15.00,12.00,10,9085.00
22.00,6.00,8.00,5,10829.00
26.00,6.00,7.00,4,5342.00
23.00,27.00,11.00,7,10411.00
28.00,4.00,8.00,4,4821.00
-27.00,11.00,9.00,12,2787.00
32.00,10.00,13.00,16,6876.00
23.00,19.00,6.00,13,7547.00
-31.00,8.00,8.00,18,7782.00
-19.00,21.00,11.00,13,6164.00
-16.00,37.00,9.00,7,6004.00
21.00,12.00,8.00,20,5558.00
-27.00,35.00,7.00,14,3370.00
39.00,20.00,5.00,11,2694.00
21.00,27.00,9.00,16,9726.00
29.00,22.00,7.00,12,7052.00
-17.00,28.00,5.00,9,3296.00
27.00,7.00,5.00,13,6705.00
24.00,15.00,18.00,10,5605.00
-17.00,17.00,3.00,12,7195.00
28.00,35.00,5.00,6,3456.00
-29.00,21.00,9.00,13,3778.00
30.00,29.00,12.00,13,3280.00
18.00,22.00,7.00,11,8128.00
-22.00,8.00,7.00,10,7578.00
23.00,15.00,18.00,16,3613.00
-27.00,42.00,11.00,6,13874.00
29.00,24.00,9.00,14,4797.00
-21.00,5.00,5.00,22,5370.00
22.00,4.00,7.00,21,4988.00
30.00,28.00,2.00,13,2964.00
-27.00,43.00,9.00,14,2975.00
20.00,32.00,7.00,4,5483.00
25.00,18.00,8.00,6,11269.00
-26.00,22.00,15.00,16,7577.00
24.00,7.00,13.00,10,7303.00
19.00,29.00,8.00,6,7284.00
26.00,37.00,3.00,9,1847.00
19.00,32.00,15.00,15,4998.00
-22.00,16.00,11.00,13,6890.00
-23.00,6.00,8.00,15,4623.00
27.00,24.00,4.00,3,5858.00
-21.00,3.00,9.00,13,10428.00
-22.00,20.00,12.00,18,7105.00
-18.00,4.00,9.00,5,7689.00
17.00,26.00,6.00,20,4593.00
-25.00,16.00,7.00,16,6168.00
17.00,7.00,11.00,6,7862.00
-21.00,19.00,15.00,5,17.00
-31.00,32.00,7.00,9,5369.00
20.00,27.00,13.00,14,11200.00
-20.00,8.00,7.00,11,7322.00
-25.00,18.00,17.00,6,4469.00
29.00,35.00,13.00,9,10406.00
-26.00,39.00,7.00,11,4612.00
18.00,5.00,9.00,6,1908.00
24.00,20.00,3.00,5,5907.00
-27.00,17.00,14.00,5,12721.00
-20.00,29.00,11.00,10,7537.00
25.00,9.00,19.00,6,5649.00
-24.00,3.00,9.00,14,6615.00
33.00,15.00,5.00,14,9747.00
28.00,27.00,7.00,17,9592.00
23.00,22.00,3.00,7,9138.00
28.00,26.00,19.00,13,5756.00
-23.00,31.00,8.00,7,3912.00
-31.00,27.00,3.00,17,10254.00
22.00,24.00,3.00,7,5947.00
-18.00,53.00,4.00,5,2654.00
22.00,7.00,9.00,13,4275.00
27.00,50.00,10.00,19,9840.00
23.00,7.00,13.00,9,4263.00
22.00,9.00,14.00,8,4755.00
-18.00,25.00,13.00,14,4519.00
-22.00,19.00,11.00,13,5791.00
-26.00,20.00,11.00,14,4644.00
-25.00,43.00,9.00,15,3630.00
-22.00,16.00,8.00,11,5056.00
31.00,31.00,14.00,8,3827.00
-31.00,15.00,5.00,12,4730.00
-24.00,27.00,9.00,17,8675.00
-20.00,33.00,9.00,11,8420.00
-15.00,16.00,9.00,9,6901.00
24.00,9.00,22.00,6,10150.00
28.00,17.00,9.00,17,6930.00
-23.00,7.00,10.00,5,6701.00
17.00,12.00,7.00,11,7529.00
18.00,25.00,7.00,17,10513.00
-16.00,4.00,12.00,11,6990.00
-25.00,5.00,13.00,7,8079.00
24.00,7.00,10.00,10,4936.00
-28.00,12.00,6.00,16,6950.00
29.00,10.00,7.00,13,1443.00
32.00,50.00,9.00,4,7609.00
-23.00,6.00,5.00,12,2036.00
-26.00,25.00,23.00,10,7726.00
27.00,12.00,10.00,6,7392.00
-19.00,18.00,9.00,11,1880.00
-26.00,18.00,11.00,12,3583.00
-25.00,6.00,8.00,13,4524.00
26.00,30.00,9.00,8,11420.00
-31.00,19.00,11.00,11,2049.00
-22.00,15.00,13.00,16,2680.00
-22.00,2.00,16.00,10,6248.00
-19.00,15.00,7.00,18,2373.00
-16.00,13.00,11.00,10,6940.00
31.00,11.00,4.00,16,4180.00
23.00,11.00,15.00,15,3104.00
33.00,1.00,10.00,5,11065.00
-19.00,15.00,9.00,8,2554.00
-25.00,30.00,12.00,9,9153.00
-23.00,12.00,6.00,14,6855.00
20.00,19.00,9.00,9,2934.00
22.00,12.00,4.00,4,8114.00
23.00,6.00,15.00,14,6376.00
-24.00,30.00,6.00,17,3488.00
-25.00,19.00,10.00,15,3649.00
20.00,24.00,4.00,8,2995.00
-22.00,18.00,7.00,10,6959.00
19.00,5.00,14.00,15,3162.00
21.00,13.00,11.00,12,12575.00
-23.00,5.00,11.00,8,9218.00
25.00,8.00,6.00,11,7880.00
24.00,29.00,5.00,15,6181.00
-30.00,14.00,19.00,15,5262.00
18.00,2.00,12.00,10,6789.00
17.00,26.00,7.00,7,4581.00
-27.00,25.00,15.00,15,11462.00
-29.00,29.00,10.00,11,3486.00
28.00,19.00,14.00,23,6316.00
22.00,20.00,2.00,9,2986.00
-22.00,31.00,10.00,10,2034.00
-26.00,3.00,12.00,10,6881.00
-22.00,12.00,9.00,6,6019.00
28.00,8.00,14.00,12,6945.00
29.00,8.00,9.00,10,2937.00
24.00,33.00,2.00,15,8197.00
27.00,15.00,10.00,16,5676.00
-32.00,5.00,7.00,7,11193.00
25.00,11.00,15.00,5,10301.00
-20.00,22.00,13.00,15,4408.00
-21.00,36.00,8.00,14,3042.00
-26.00,38.00,11.00,10,14267.00
-21.00,22.00,6.00,11,10901.00
-28.00,21.00,15.00,10,5531.00
24.00,21.00,15.00,13,7682.00
16.00,25.00,8.00,14,10282.00
-20.00,25.00,18.00,10,7805.00
22.00,25.00,13.00,9,4403.00
21.00,19.00,8.00,12,8431.00
-23.00,16.00,8.00,10,7239.00
-27.00,15.00,3.00,13,5231.00
-24.00,5.00,5.00,14,4472.00
24.00,25.00,10.00,7,4736.00
23.00,5.00,8.00,12,10609.00
22.00,12.00,13.00,13,222.00
18.00,33.00,9.00,5,7674.00
-21.00,32.00,8.00,15,6248.00
21.00,20.00,17.00,9,2473.00
22.00,31.00,13.00,10,6716.00
-23.00,21.00,7.00,14,619.00
-31.00,27.00,8.00,9,3982.00
22.00,1.00,5.00,14,8404.00
-27.00,14.00,8.00,21,6096.00
-25.00,56.00,5.00,9,7236.00
-25.00,29.00,6.00,5,10586.00
-22.00,11.00,6.00,12,28.00
20.00,40.00,13.00,6,4323.00
-18.00,9.00,13.00,6,5652.00
19.00,15.00,5.00,16,3060.00
-24.00,54.00,14.00,13,4034.00
26.00,6.00,15.00,8,7817.00
18.00,6.00,19.00,9,8079.00
-18.00,12.00,7.00,13,13431.00
-19.00,14.00,9.00,3,6670.00
-22.00,12.00,10.00,11,9006.00
25.00,29.00,12.00,10,3469.00
31.00,19.00,16.00,4,1245.00
-16.00,24.00,16.00,16,3373.00
-21.00,40.00,10.00,12,3212.00
28.00,25.00,18.00,12,5539.00
32.00,19.00,7.00,14,10385.00
-23.00,22.00,8.00,18,4406.00
26.00,16.00,15.00,12,4601.00
27.00,29.00,17.00,15,6783.00
-25.00,22.00,6.00,13,5155.00
-25.00,21.00,11.00,18,2018.00
33.00,36.00,4.00,6,5452.00
23.00,28.00,15.00,9,8663.00
-27.00,25.00,5.00,11,5512.00
-25.00,33.00,6.00,6,5559.00
28.00,21.00,16.00,12,7945.00
-21.00,20.00,11.00,15,7221.00
-22.00,40.00,2.00,16,2039.00
-30.00,21.00,8.00,9,6708.00
-29.00,5.00,13.00,6,3544.00
-24.00,16.00,15.00,16,10590.00
-23.00,26.00,9.00,10,6322.00
24.00,36.00,8.00,20,7658.00
20.00,24.00,15.00,12,1515.00
26.00,17.00,9.00,11,2083.00
-27.00,13.00,11.00,6,6209.00
-23.00,8.00,7.00,3,4883.00
-23.00,21.00,10.00,15,7508.00
40.00,24.00,7.00,17,5060.00
25.00,15.00,13.00,16,8582.00
-24.00,28.00,9.00,12,3187.00
23.00,24.00,4.00,13,2591.00
22.00,9.00,8.00,4,13964.00
28.00,14.00,11.00,12,13257.00
-30.00,24.00,15.00,13,2136.00
-24.00,6.00,10.00,11,6982.00
25.00,2.00,4.00,6,5466.00
21.00,12.00,9.00,19,6714.00
22.00,24.00,17.00,5,5778.00
26.00,29.00,13.00,12,5656.00
22.00,31.00,13.00,15,2289.00
26.00,26.00,6.00,9,4017.00
23.00,36.00,10.00,17,6777.00
28.00,7.00,19.00,18,1345.00
-22.00,12.00,6.00,11,8245.00
-27.00,29.00,7.00,12,9840.00
-29.00,17.00,18.00,13,9384.00
27.00,5.00,10.00,14,7301.00
34.00,41.00,9.00,5,7941.00
20.00,27.00,21.00,6,5060.00
16.00,11.00,13.00,15,5708.00
-24.00,8.00,7.00,16,5835.00
34.00,8.00,14.00,14,4242.00
21.00,4.00,2.00,9,2578.00
-21.00,19.00,12.00,6,2750.00
15.00,19.00,6.00,9,11492.00
28.00,5.00,9.00,15,6139.00
22.00,24.00,7.00,14,6732.00
25.00,36.00,4.00,14,7036.00
32.00,15.00,9.00,15,3471.00
-22.00,16.00,13.00,12,417.00
24.00,33.00,8.00,17,5174.00
25.00,10.00,7.00,13,6731.00
26.00,28.00,9.00,13,4403.00
27.00,23.00,11.00,11,7544.00
-21.00,32.00,9.00,12,1413.00
-22.00,19.00,13.00,10,7014.00
19.00,20.00,10.00,15,6335.00
21.00,12.00,2.00,13,5866.00
29.00,16.00,7.00,6,3328.00
-14.00,20.00,11.00,5,5435.00
21.00,21.00,9.00,15,6671.00
-25.00,35.00,5.00,6,9309.00
30.00,20.00,17.00,13,5137.00
18.00,20.00,8.00,17,3142.00
30.00,18.00,14.00,7,5801.00
20.00,14.00,5.00,14,593.00
-28.00,27.00,11.00,16,5125.00
23.00,16.00,11.00,12,2239.00
23.00,23.00,9.00,16,6938.00
28.00,31.00,10.00,7,1561.00
-19.00,23.00,6.00,13,5520.00
-24.00,30.00,10.00,5,4327.00
26.00,9.00,10.00,21,7394.00
27.00,4.00,9.00,5,5484.00
-26.00,11.00,4.00,13,5265.00
-31.00,31.00,8.00,10,5803.00
-24.00,34.00,6.00,6,9691.00
24.00,17.00,1.00,19,5247.00
-22.00,1.00,1.00,6,6925.00
-28.00,20.00,10.00,5,6333.00
-15.00,27.00,14.00,5,3712.00
-29.00,14.00,2.00,15,2163.00
-20.00,9.00,7.00,14,6770.00
-26.00,21.00,13.00,13,2602.00
-29.00,6.00,8.00,12,5294.00
-19.00,20.00,8.00,4,4881.00
30.00,33.00,18.00,13,1870.00
22.00,6.00,4.00,10,3626.00
21.00,9.00,12.00,14,1878.00
22.00,34.00,12.00,9,7387.00
-25.00,30.00,10.00,20,4236.00
-30.00,39.00,4.00,17,1543.00
25.00,54.00,5.00,12,4003.00
-18.00,3.00,14.00,9,4708.00
-22.00,24.00,12.00,11,7825.00
19.00,19.00,3.00,10,5970.00
23.00,2.00,9.00,13,5402.00
-24.00,29.00,6.00,7,6254.00
21.00,18.00,18.00,11,6874.00
-28.00,7.00,18.00,7,10189.00
-21.00,13.00,3.00,13,3942.00
-26.00,15.00,6.00,12,6564.00
18.00,33.00,10.00,13,4919.00
21.00,28.00,9.00,12,4016.00
24.00,18.00,9.00,13,3870.00
-22.00,25.00,9.00,6,8309.00
-22.00,28.00,13.00,9,4113.00
34.00,8.00,11.00,19,9358.00
29.00,27.00,9.00,5,5618.00
22.00,20.00,8.00,9,3212.00
-24.00,7.00,6.00,9,6569.00
19.00,11.00,17.00,11,5002.00
23.00,22.00,11.00,14,2455.00
-23.00,27.00,7.00,15,7730.00
-24.00,1.00,6.00,15,3375.00
-29.00,15.00,15.00,8,11662.00
-24.00,21.00,2.00,14,5081.00
-16.00,29.00,6.00,15,4204.00
23.00,12.00,8.00,13,4992.00
27.00,25.00,2.00,21,6330.00
32.00,4.00,12.00,9,11318.00
-31.00,9.00,12.00,11,10874.00
31.00,10.00,14.00,9,6875.00
-20.00,16.00,8.00,16,9344.00
-15.00,8.00,13.00,6,3225.00
-29.00,40.00,11.00,24,11692.00
28.00,5.00,10.00,13,7755.00
26.00,37.00,9.00,14,3688.00
31.00,29.00,6.00,16,5561.00
25.00,13.00,13.00,12,5357.00
27.00,29.00,6.00,12,6404.00
34.00,32.00,9.00,11,3392.00
17.00,37.00,12.00,20,10160.00
-24.00,19.00,6.00,16,7413.00
-26.00,27.00,14.00,14,6775.00
-22.00,9.00,9.00,12,4637.00
26.00,52.00,11.00,14,1175.00
27.00,4.00,2.00,14,9303.00
-30.00,19.00,10.00,8,6786.00
29.00,16.00,14.00,5,3881.00
25.00,21.00,10.00,12,1741.00
18.00,13.00,16.00,16,2653.00
-25.00,4.00,5.00,9,6046.00
27.00,16.00,5.00,7,1643.00
-26.00,37.00,10.00,9,3109.00
-28.00,6.00,16.00,10,10549.00
27.00,29.00,8.00,14,10553.00
18.00,33.00,9.00,13,3081.00
25.00,10.00,12.00,8,5963.00
31.00,8.00,2.00,13,10484.00
31.00,9.00,3.00,16,2538.00
-27.00,6.00,3.00,11,11355.00
-23.00,20.00,6.00,22,3940.00
29.00,31.00,8.00,18,4880.00
-23.00,35.00,15.00,16,3697.00
-20.00,19.00,14.00,13,8655.00
31.00,5.00,4.00,14,9284.00
-16.00,31.00,5.00,5,6493.00
-25.00,31.00,4.00,5,9919.00
-26.00,21.00,10.00,9,2126.00
-26.00,13.00,7.00,12,4465.00
-27.00,11.00,8.00,11,3327.00
19.00,19.00,11.00,6,7223.00
21.00,34.00,8.00,18,6959.00
-22.00,13.00,11.00,17,5754.00
-18.00,12.00,15.00,15,2952.00
25.00,35.00,8.00,14,6946.00
27.00,25.00,5.00,17,1589.00
16.00,27.00,18.00,9,3419.00
-32.00,9.00,14.00,5,13733.00
-19.00,13.00,13.00,14,5642.00
-21.00,12.00,11.00,13,6979.00
23.00,24.00,7.00,6,2248.00
19.00,22.00,14.00,11,8096.00
-21.00,28.00,4.00,12,6878.00
-28.00,21.00,10.00,9,12894.00
-24.00,12.00,16.00,10,8896.00
-29.00,9.00,9.00,14,4217.00
26.00,18.00,2.00,6,3027.00
-26.00,34.00,12.00,6,5340.00
-25.00,27.00,8.00,11,4481.00
-17.00,13.00,13.00,15,4757.00
22.00,7.00,5.00,17,6077.00
-28.00,27.00,10.00,10,2276.00
-17.00,2.00,7.00,16,7253.00
21.00,11.00,8.00,11,1794.00
15.00,16.00,8.00,6,5069.00
22.00,19.00,5.00,13,3652.00
-19.00,19.00,1.00,9,7350.00
22.00,42.00,9.00,9,4051.00
25.00,27.00,11.00,14,3961.00
-21.00,21.00,3.00,18,9119.00
-20.00,24.00,13.00,11,6016.00
22.00,31.00,13.00,10,854.00
26.00,32.00,8.00,11,6013.00
-18.00,17.00,7.00,10,8965.00
-24.00,33.00,6.00,12,1955.00
23.00,1.00,8.00,15,8799.00
-19.00,23.00,0.00,9,7913.00
25.00,20.00,7.00,12,2547.00
-28.00,22.00,11.00,8,10858.00
21.00,28.00,11.00,14,6770.00
-21.00,5.00,15.00,13,3665.00
26.00,33.00,12.00,5,13563.00
-25.00,3.00,7.00,14,8187.00
-19.00,15.00,11.00,12,9093.00
15.00,5.00,7.00,8,5975.00
25.00,20.00,4.00,8,10039.00
16.00,42.00,3.00,18,4495.00
-29.00,31.00,14.00,17,2206.00
19.00,8.00,6.00,9,4910.00
35.00,11.00,8.00,11,9537.00
29.00,10.00,8.00,13,6443.00
-18.00,28.00,11.00,6,5283.00
-24.00,22.00,9.00,12,12671.00
30.00,21.00,8.00,19,4389.00
-25.00,1.00,2.00,9,6543.00
20.00,3.00,5.00,10,4379.00
20.00,30.00,12.00,12,4784.00
-23.00,19.00,9.00,18,7235.00
-25.00,14.00,8.00,14,4952.00
-20.00,12.00,11.00,15,5852.00
-25.00,31.00,7.00,15,7272.00
-24.00,3.00,10.00,15,2191.00
-25.00,26.00,5.00,13,8430.00
-21.00,34.00,15.00,17,4390.00
-18.00,10.00,5.00,13,6144.00
-17.00,18.00,7.00,15,4275.00
-28.00,20.00,15.00,17,5781.00
-26.00,-1.00,7.00,18,1013.00
29.00,17.00,4.00,12,2589.00
23.00,6.00,18.00,11,13126.00
-25.00,35.00,4.00,12,6178.00
-24.00,21.00,7.00,3,12589.00
-22.00,7.00,6.00,13,5485.00
29.00,5.00,8.00,9,7023.00
-23.00,29.00,8.00,12,7889.00
17.00,11.00,5.00,13,8348.00
-26.00,34.00,7.00,16,9300.00
-21.00,37.00,14.00,10,4886.00
23.00,7.00,8.00,11,7177.00
20.00,5.00,15.00,7,2653.00
-28.00,5.00,8.00,15,3200.00
25.00,21.00,13.00,11,1609.00
-23.00,27.00,3.00,13,6234.00
23.00,12.00,14.00,15,7713.00
32.00,14.00,8.00,15,3422.00
-21.00,8.00,3.00,6,7208.00
-31.00,34.00,10.00,7,3727.00
20.00,10.00,11.00,10,4496.00
22.00,29.00,14.00,10,1949.00
29.00,14.00,8.00,14,8579.00
28.00,22.00,8.00,19,8996.00
-14.00,12.00,12.00,17,8968.00
-30.00,11.00,8.00,12,5632.00
-21.00,62.00,3.00,14,5674.00
-33.00,18.00,1.00,15,9280.00
-15.00,36.00,12.00,11,4212.00
29.00,0.00,5.00,4,5553.00
25.00,25.00,7.00,15,3379.00
29.00,8.00,12.00,13,12299.00
19.00,6.00,11.00,12,5855.00
-26.00,24.00,10.00,14,2096.00
20.00,20.00,5.00,12,2622.00
-25.00,6.00,10.00,21,5531.00
-20.00,38.00,4.00,8,6389.00
-14.00,15.00,13.00,10,7872.00
34.00,14.00,6.00,12,2519.00
-24.00,18.00,5.00,7,7841.00
23.00,4.00,7.00,11,4295.00
27.00,22.00,9.00,12,10288.00
23.00,2.00,14.00,13,6839.00
23.00,12.00,17.00,12,1941.00
30.00,32.00,5.00,13,9804.00
30.00,15.00,11.00,17,6332.00
-25.00,19.00,11.00,13,5416.00
30.00,6.00,11.00,10,10759.00
18.00,44.00,14.00,11,2157.00
-16.00,2.00,3.00,9,6995.00
-25.00,34.00,8.00,14,7611.00
30.00,13.00,14.00,7,5830.00
24.00,3.00,10.00,10,6576.00
29.00,34.00,4.00,7,7307.00
17.00,38.00,7.00,11,4255.00
-16.00,13.00,12.00,10,5996.00
-15.00,18.00,11.00,13,2735.00
-20.00,8.00,15.00,12,4900.00
-25.00,5.00,8.00,15,8265.00
17.00,39.00,12.00,15,8092.00
21.00,8.00,10.00,19,5920.00
-19.00,16.00,10.00,14,2675.00
22.00,4.00,9.00,13,3928.00
-22.00,34.00,4.00,15,5907.00
-26.00,21.00,12.00,6,6819.00
32.00,19.00,15.00,16,4391.00
-25.00,1.00,12.00,16,8852.00
-25.00,12.00,2.00,14,1562.00
28.00,16.00,11.00,23,9523.00
-31.00,23.00,1.00,9,3372.00
33.00,5.00,6.00,8,4831.00
21.00,9.00,7.00,16,6386.00
18.00,31.00,8.00,12,2241.00
-20.00,28.00,10.00,15,5197.00
-26.00,38.00,13.00,14,6744.00
19.00,17.00,2.00,12,4566.00
26.00,12.00,9.00,17,9706.00
-24.00,21.00,4.00,5,3346.00
28.00,21.00,18.00,18,8968.00
-20.00,17.00,11.00,16,5763.00
-16.00,31.00,14.00,10,7391.00
29.00,11.00,8.00,14,4428.00
24.00,28.00,13.00,18,3203.00
-17.00,17.00,11.00,11,7270.00
-22.00,28.00,9.00,12,9791.00
23.00,1.00,1.00,13,4209.00
-20.00,25.00,12.00,12,7450.00
25.00,10.00,6.00,11,6895.00
29.00,32.00,8.00,10,4604.00
-21.00,31.00,12.00,16,63.00
-21.00,14.00,5.00,13,1946.00
23.00,33.00,14.00,11,3744.00
18.00,9.00,9.00,16,1809.00
19.00,18.00,11.00,7,7963.00
26.00,19.00,10.00,6,7454.00
-20.00,18.00,4.00,11,4631.00
23.00,26.00,13.00,11,3396.00
-22.00,16.00,12.00,6,8085.00
23.00,5.00,16.00,17,1652.00
-17.00,15.00,3.00,16,13157.00
19.00,22.00,10.00,9,9025.00
-27.00,31.00,6.00,15,3146.00
25.00,9.00,11.00,7,5089.00
27.00,23.00,2.00,11,2745.00
23.00,18.00,8.00,13,6246.00
-29.00,35.00,15.00,13,7637.00
23.00,13.00,5.00,14,4018.00
24.00,23.00,9.00,11,3782.00
25.00,14.00,7.00,12,8433.00
27.00,22.00,5.00,8,4114.00
23.00,11.00,7.00,12,3912.00
-18.00,12.00,2.00,12,5232.00
22.00,20.00,7.00,10,9448.00
-21.00,14.00,9.00,7,2193.00
-25.00,18.00,12.00,5,4046.00
22.00,23.00,7.00,15,6533.00
28.00,3.00,5.00,13,1822.00
26.00,24.00,15.00,8,7272.00
-28.00,29.00,10.00,8,2149.00
23.00,22.00,20.00,5,8793.00
23.00,1.00,8.00,14,7482.00
-16.00,14.00,20.00,15,2753.00
27.00,8.00,11.00,10,4889.00
28.00,38.00,20.00,7,4326.00
-23.00,34.00,4.00,14,4858.00
27.00,28.00,4.00,11,9928.00
20.00,30.00,3.00,17,8050.00
21.00,26.00,4.00,16,11659.00
24.00,32.00,4.00,16,3264.00
-19.00,8.00,8.00,5,2982.00
24.00,21.00,6.00,13,11712.00
-30.00,26.00,13.00,11,815.00
20.00,21.00,2.00,13,2125.00
-30.00,17.00,7.00,12,6522.00
-22.00,13.00,0.00,8,1984.00
25.00,26.00,4.00,15,4912.00
-24.00,21.00,11.00,12,2545.00
-19.00,24.00,6.00,6,5694.00
-26.00,31.00,11.00,7,6516.00
-22.00,6.00,9.00,9,4216.00
27.00,19.00,14.00,16,6211.00
23.00,19.00,4.00,4,4397.00
-18.00,14.00,12.00,3,2317.00
19.00,2.00,12.00,10,8556.00
-23.00,21.00,13.00,11,4566.00
-28.00,3.00,9.00,11,3119.00
21.00,6.00,14.00,12,7533.00
30.00,14.00,13.00,9,9412.00
-25.00,28.00,10.00,15,4456.00
-24.00,30.00,11.00,18,7910.00
28.00,11.00,11.00,13,5714.00
29.00,15.00,8.00,7,5461.00
24.00,20.00,18.00,12,6894.00
21.00,10.00,18.00,8,1538.00
30.00,19.00,12.00,15,2334.00
-30.00,36.00,10.00,14,5727.00
-20.00,43.00,8.00,7,6225.00
-27.00,30.00,12.00,16,11790.00
22.00,18.00,7.00,12,11343.00
-26.00,19.00,8.00,7,4584.00
30.00,29.00,10.00,13,3063.00
-24.00,18.00,1.00,10,1053.00
23.00,16.00,3.00,14,7274.00
37.00,24.00,13.00,5,5681.00
-20.00,3.00,12.00,8,2706.00
-27.00,19.00,11.00,13,8362.00
-18.00,37.00,4.00,15,2722.00
35.00,29.00,5.00,17,10393.00
-27.00,5.00,14.00,12,5618.00
23.00,19.00,3.00,8,1356.00
28.00,5.00,8.00,14,4715.00
21.00,15.00,7.00,8,7264.00
19.00,9.00,12.00,8,2764.00
27.00,25.00,7.00,9,11419.00
32.00,19.00,3.00,16,3854.00
-26.00,17.00,9.00,12,6879.00
20.00,2.00,2.00,7,2943.00
20.00,10.00,5.00,12,6814.00
-19.00,21.00,8.00,5,4866.00
-21.00,6.00,4.00,12,3784.00
-22.00,31.00,11.00,8,9308.00
-19.00,8.00,16.00,11,6475.00
23.00,45.00,10.00,14,1776.00
-21.00,10.00,14.00,20,8885.00
-29.00,19.00,9.00,11,9463.00
-16.00,7.00,17.00,13,3722.00
-18.00,24.00,8.00,15,1386.00
25.00,23.00,16.00,12,4189.00
-19.00,5.00,5.00,17,2803.00
35.00,7.00,7.00,19,4604.00
40.00,15.00,8.00,14,9747.00
21.00,5.00,2.00,9,8806.00
-21.00,22.00,12.00,12,6402.00
-18.00,13.00,5.00,19,6931.00
-26.00,33.00,17.00,12,3545.00
23.00,28.00,14.00,6,6080.00
21.00,15.00,9.00,15,2783.00
-21.00,14.00,8.00,14,5954.00
29.00,30.00,7.00,11,12795.00
20.00,27.00,11.00,6,4353.00
22.00,29.00,4.00,13,5785.00
-25.00,21.00,11.00,11,4127.00
21.00,23.00,8.00,15,11402.00
17.00,10.00,11.00,13,5606.00
22.00,19.00,3.00,17,5443.00
25.00,26.00,5.00,20,7086.00
21.00,31.00,15.00,17,5788.00
24.00,10.00,8.00,13,6036.00
-18.00,29.00,16.00,12,3992.00
23.00,1.00,15.00,12,5970.00
26.00,12.00,17.00,15,6533.00
-22.00,3.00,11.00,12,9757.00
21.00,4.00,7.00,9,5070.00
23.00,1.00,14.00,11,7420.00
-23.00,25.00,3.00,12,5623.00
-21.00,33.00,5.00,20,4141.00
-24.00,14.00,6.00,13,6932.00
24.00,14.00,12.00,10,5340.00
16.00,6.00,15.00,19,4106.00
-17.00,21.00,3.00,11,3186.00
18.00,4.00,15.00,15,5103.00
-24.00,18.00,8.00,15,13306.00
-24.00,13.00,2.00,10,5265.00
-27.00,16.00,12.00,11,3119.00
-18.00,33.00,10.00,11,10092.00
-16.00,9.00,13.00,14,4655.00
21.00,51.00,8.00,11,3484.00
-19.00,10.00,15.00,7,5224.00
21.00,20.00,7.00,8,4080.00
-26.00,5.00,6.00,12,2834.00
22.00,9.00,3.00,6,6288.00
26.00,28.00,13.00,6,3929.00
22.00,37.00,0.00,13,3705.00
30.00,21.00,10.00,9,5175.00
25.00,7.00,4.00,7,4937.00
17.00,4.00,10.00,14,2807.00
24.00,41.00,5.00,17,7650.00
-27.00,29.00,10.00,12,12846.00
-24.00,32.00,4.00,17,2438.00
24.00,14.00,14.00,9,10295.00
-22.00,10.00,16.00,13,7243.00
25.00,28.00,5.00,11,4169.00
-18.00,29.00,14.00,15,1821.00
20.00,20.00,11.00,16,4555.00
-19.00,22.00,13.00,5,2003.00
-18.00,13.00,7.00,12,1154.00
-22.00,42.00,2.00,11,9671.00
-21.00,27.00,7.00,20,3104.00
-19.00,28.00,8.00,14,9008.00
-21.00,5.00,8.00,8,4406.00
-24.00,16.00,15.00,13,6199.00
-24.00,22.00,5.00,15,10128.00
-29.00,9.00,10.00,7,7548.00
23.00,27.00,9.00,13,12019.00
23.00,6.00,9.00,17,1464.00
23.00,6.00,10.00,17,6085.00
27.00,17.00,7.00,13,12424.00
-22.00,14.00,8.00,5,1497.00
-19.00,43.00,15.00,16,9706.00
29.00,25.00,16.00,10,4861.00
16.00,3.00,7.00,13,5775.00
25.00,15.00,6.00,12,8537.00
-24.00,9.00,7.00,12,8056.00
31.00,54.00,6.00,9,1133.00
-16.00,22.00,12.00,9,8352.00
23.00,15.00,3.00,5,8667.00
-24.00,30.00,6.00,14,7794.00
29.00,0.00,4.00,8,4335.00
18.00,9.00,3.00,15,3475.00
31.00,17.00,7.00,7,11767.00
25.00,10.00,11.00,7,2681.00
-21.00,21.00,6.00,20,9106.00
-24.00,20.00,8.00,8,4258.00
26.00,12.00,4.00,18,9261.00
28.00,7.00,6.00,11,10365.00
28.00,24.00,5.00,9,3536.00
-27.00,4.00,10.00,16,3301.00
24.00,32.00,11.00,17,9500.00
-21.00,12.00,12.00,14,6508.00
-19.00,13.00,7.00,15,3520.00
28.00,32.00,6.00,12,10179.00
24.00,30.00,12.00,12,9524.00
-32.00,19.00,13.00,5,10246.00
32.00,0.00,7.00,9,5106.00
28.00,12.00,16.00,5,12748.00
20.00,18.00,13.00,10,11200.00
24.00,23.00,10.00,15,2394.00
26.00,16.00,7.00,17,2903.00
